year,jday,tmin,tmax,rain,rad
27,280,16.9,29.2,0.0,0.5
27,281,16.5,28.3,0.0,0.5
27,282,18.8,31.8,0.0,0.5
27,283,13.5,29.2,0.0,0.5
27,284,14.7,30.7,0.0,0.6
27,285,17.6,28.2,0.0,0.6
27,286,16.3,29.1,0.0,1.0
27,287,17.0,29.4,0.0,0.6
27,288,15.0,29.2,0.0,0.6
27,289,14.3,30.9,0.0,0.5
27,290,16.6,32.2,0.0,0.6
27,291,17.5,30.6,0.0,0.6
27,292,15.1,29.6,0.0,0.6
27,293,15.3,34.9,0.0,0.6
27,294,16.3,24.1,0.3,0.4
27,295,18.1,31.1,0.0,1.2
27,296,18.8,30.1,0.0,0.6
27,297,18.8,30.2,0.0,1.1
27,298,17.7,34.6,0.0,1.1
27,299,14.6,26.9,0.0,1.3
27,300,18.6,29.5,0.0,1.0
27,301,16.5,28.6,0.0,0.6
27,302,18.9,29.2,0.0,0.5
27,303,18.3,29.5,0.0,0.7
27,304,16.5,28.2,0.0,0.6
27,305,15.3,29.2,0.0,1.0
27,306,18.3,29.2,0.0,0.9
27,307,18.8,30.5,0.0,0.6
27,308,16.4,33.8,0.0,0.7
27,309,17.0,29.2,0.0,1.1
27,310,20.1,30.8,0.0,0.6
27,311,17.8,33.5,0.0,0.6
27,312,17.7,30.0,0.0,0.6
27,313,17.2,29.8,0.0,0.6
27,314,18.5,30.1,0.0,0.6
27,315,19.2,31.8,0.0,1.1
27,316,17.8,29.2,17.0,0.5
27,317,18.1,29.1,0.2,0.8
27,318,18.3,25.4,4.8,0.7
27,319,17.5,29.0,0.0,0.6
27,320,20.4,32.6,0.0,0.6
27,321,18.7,30.0,0.0,0.6
27,322,18.5,27.6,0.2,0.6
27,323,18.5,33.3,2.4,0.6
27,324,18.9,26.2,0.2,0.6
27,325,19.1,28.9,8.1,1.0
27,326,17.7,28.0,0.0,0.9
27,327,17.8,32.7,0.0,0.8
27,328,17.5,29.5,0.2,0.5
27,329,17.2,29.7,0.0,0.6
27,330,17.9,29.0,0.0,0.7
27,331,19.2,29.6,0.0,0.7
27,332,18.6,29.3,0.0,0.7
27,333,16.6,29.3,0.0,0.8
27,334,17.9,30.6,0.0,0.5
27,335,16.4,30.6,0.0,1.4
27,336,17.2,28.1,4.4,0.8
27,337,17.1,32.1,0.0,0.8
27,338,19.5,30.1,0.3,1.2
27,339,18.7,28.9,13.7,1.0
27,340,17.7,30.4,0.0,0.8
27,341,18.4,29.2,0.0,0.7
27,342,19.8,27.6,0.9,0.7
27,343,19.4,27.8,1.1,1.3
27,344,18.7,30.0,0.2,1.0
27,345,16.3,31.3,0.0,0.8
27,346,20.4,29.1,0.0,1.3
27,347,18.1,28.8,0.0,0.6
27,348,18.0,28.3,0.0,0.7
27,349,17.7,29.3,0.0,1.0
27,350,17.2,31.6,0.0,1.4
27,351,20.3,30.3,0.0,0.8
27,352,19.0,29.7,0.0,1.1
27,353,18.2,29.8,0.0,1.3
27,354,18.5,28.5,0.2,0.7
27,355,18.3,30.5,5.6,0.7
27,356,18.2,27.3,0.0,0.8
27,357,18.8,28.6,0.0,0.8
27,358,19.0,28.6,0.2,0.6
27,359,19.1,28.9,0.9,0.6
27,360,20.0,24.0,1.3,0.7
27,361,19.0,27.0,1.1,0.5
27,362,17.4,30.9,0.0,0.7
27,363,19.0,29.0,0.2,1.3
27,364,17.2,28.8,0.0,1.4
27,365,18.9,29.0,0.2,0.6
28,1,18.5,29.5,23.9,0.4
28,2,19.3,30.9,0.0,0.8
28,3,19.7,31.4,0.0,0.8
28,4,18.4,31.1,0.0,1.3
28,5,17.6,29.1,0.0,0.8
28,6,19.2,30.5,0.0,0.6
28,7,19.2,31.5,0.0,0.6
28,8,19.0,30.9,0.0,1.2
28,9,17.3,31.9,0.0,0.8
28,10,19.0,30.6,0.0,0.8
28,11,20.1,27.8,0.0,0.7
28,12,19.1,27.3,0.0,0.8
28,13,19.6,31.1,0.0,0.7
28,14,16.6,26.0,0.0,1.1
28,15,17.5,30.8,0.0,0.8
28,16,18.4,30.0,0.0,0.8
28,17,17.8,31.0,0.0,0.7
28,18,19.3,32.1,0.0,0.8
28,19,16.5,29.9,0.0,0.8
28,20,17.9,31.6,0.0,0.8
28,21,19.6,32.5,0.0,0.7
28,22,16.5,32.2,0.0,1.4
28,23,19.2,30.0,0.0,1.3
28,24,17.2,30.6,0.0,0.7
28,25,17.8,31.2,0.0,0.7
28,26,16.8,31.9,0.0,0.6
28,27,16.3,27.1,0.0,0.6
28,28,19.0,32.0,0.0,0.8
28,29,18.4,32.4,0.6,0.4
28,30,20.3,33.9,0.2,0.3
28,31,18.0,27.5,0.2,0.4
28,32,19.7,30.0,0.2,0.5
28,33,15.6,31.4,0.2,0.3
28,34,19.6,29.8,0.0,0.7
28,35,17.6,30.9,0.0,0.6
28,36,19.5,30.1,0.0,0.6
28,37,17.5,32.9,0.0,0.7
28,38,20.5,25.4,9.1,0.3
28,39,20.2,31.1,0.9,0.4
28,40,20.1,30.2,6.5,0.5
28,41,16.9,25.2,1.5,0.7
28,42,16.8,28.4,0.2,0.6
28,43,18.9,33.7,0.0,0.6
28,44,18.5,32.0,0.5,0.4
28,45,17.6,33.0,0.0,0.7
28,46,18.1,29.9,0.0,0.6
28,47,17.9,33.2,0.0,0.6
28,48,18.1,35.4,0.0,1.3
28,49,18.4,30.7,0.0,0.7
28,50,18.8,32.0,0.0,0.6
28,51,18.0,33.4,0.0,0.5
28,52,18.6,30.4,0.0,0.6
28,53,17.7,31.2,0.0,0.6
28,54,17.3,29.9,0.0,0.6
28,55,17.0,33.2,0.0,0.7
28,56,18.9,32.1,0.0,0.7
28,57,17.1,30.7,0.0,0.7
28,58,17.6,32.6,0.0,0.6
28,59,19.0,32.8,0.0,0.7
28,60,20.3,33.4,0.0,0.5
28,61,20.1,33.3,0.0,0.6
28,62,16.4,29.3,0.0,1.0
28,63,18.2,31.5,0.0,1.2
28,64,17.8,31.8,0.7,0.5
28,65,18.7,31.0,0.0,1.2
28,66,16.2,31.4,0.2,0.8
28,67,18.1,32.7,0.0,0.9
28,68,20.6,32.8,0.0,0.8
28,69,20.5,33.1,0.0,0.8
28,70,19.0,32.9,0.0,0.6
28,71,19.8,32.1,0.0,0.6
28,72,19.3,34.4,0.8,0.6
28,73,17.4,32.7,0.0,0.8
28,74,19.3,29.6,10.5,1.2
28,75,20.1,32.7,0.7,0.7
28,76,19.1,32.4,5.3,0.6
28,77,15.9,29.2,0.2,0.7
28,78,19.2,29.9,0.8,0.4
28,79,18.0,31.4,7.6,0.4
28,80,18.1,28.8,0.9,0.6
28,81,17.4,30.0,2.3,0.8
28,82,15.7,32.8,0.2,0.5
28,83,17.0,34.1,0.0,0.7
28,84,18.0,32.5,0.0,1.1
28,85,19.4,28.8,0.2,0.5
28,86,18.8,30.5,0.2,0.6
28,87,19.7,27.5,0.2,0.6
28,88,18.2,29.9,0.6,0.9
28,89,19.2,32.5,0.0,1.1
28,90,24.9,31.2,0.0,0.7
28,91,19.8,33.4,0.2,0.4
28,92,17.8,30.2,12.2,0.7
28,93,17.2,28.0,2.6,0.7
28,94,16.3,31.1,0.0,0.7
28,95,27.8,33.4,0.0,0.6
28,96,17.8,31.8,0.0,0.7
28,97,18.7,31.4,0.0,0.5
28,98,18.8,33.9,0.0,1.3
28,99,19.4,32.8,0.0,1.9
28,100,18.6,29.7,30.8,0.5
28,101,20.3,28.5,0.2,0.6
28,102,19.0,30.3,0.0,0.7
28,103,17.4,28.2,16.0,0.9
28,104,19.4,33.3,24.5,0.5
28,105,20.7,32.1,14.5,0.6
28,106,18.5,31.0,0.3,0.7
28,107,19.5,26.5,0.2,0.6
28,108,18.2,30.0,0.0,0.7
28,109,19.4,25.8,13.0,0.9
28,110,18.8,30.9,0.0,1.2
28,111,18.4,27.3,0.2,1.0
28,112,17.6,29.6,67.9,0.9
28,113,18.7,29.8,0.0,1.4
28,114,19.9,33.7,0.0,1.0
28,115,27.0,29.2,0.0,0.6
28,116,18.9,31.5,0.0,0.7
28,117,18.7,30.6,0.0,1.2
28,118,18.4,28.2,0.0,1.7
28,119,18.2,28.7,0.0,1.0
28,120,17.8,28.4,0.0,0.5
28,121,17.9,28.4,0.0,0.8
28,122,22.1,31.6,0.0,1.1
28,123,17.9,28.9,0.0,1.0
28,124,17.4,32.2,0.0,0.9
28,125,17.6,28.2,9.0,0.5
28,126,16.4,30.8,0.0,0.8
28,127,15.7,27.2,0.2,0.6
28,128,17.7,29.7,0.0,1.0
28,129,18.8,29.0,0.7,0.4
28,130,17.6,30.2,0.0,0.5
28,131,17.2,30.2,0.0,0.6
28,132,17.4,28.6,0.0,1.1
28,133,17.4,28.9,0.0,0.7
28,134,17.1,28.8,0.4,0.7
28,135,18.1,24.6,1.9,0.9
28,136,17.7,30.0,0.0,0.6
28,137,16.5,26.4,9.7,1.0
28,138,14.9,26.2,0.0,1.2
28,139,16.2,29.0,0.0,1.0
28,140,16.9,29.3,0.0,0.5
28,141,15.5,21.7,2.3,0.4
28,142,17.0,26.6,0.2,0.3
28,143,14.9,29.7,0.0,0.6
28,144,13.6,26.3,0.2,0.4
28,145,16.7,27.5,0.4,0.5
28,146,15.4,25.9,0.2,1.1
28,147,17.3,26.1,0.2,0.5
28,148,18.6,25.9,0.2,0.5
28,149,16.7,27.4,0.9,0.9
28,150,16.4,29.3,0.0,0.6
28,151,16.8,26.6,0.2,0.4
28,152,15.9,28.9,0.2,0.5
28,153,16.8,24.6,0.0,1.2
28,154,15.9,27.3,0.0,0.9
28,155,17.2,29.3,0.0,0.7
28,156,16.8,28.2,0.2,0.6
28,157,17.1,28.9,0.0,1.0
28,158,15.9,29.2,0.0,0.5
28,159,17.7,21.2,0.4,0.3
28,160,13.0,28.7,0.0,0.9
28,161,17.1,25.8,0.0,0.6
28,162,15.1,27.1,0.3,0.7
28,163,15.4,31.2,0.0,0.4
28,164,16.3,30.2,0.0,0.5
28,165,14.5,26.9,0.0,0.5
28,166,16.0,24.7,0.0,0.5
28,167,16.4,24.8,0.0,1.1
28,168,15.2,28.1,0.5,0.2
28,169,15.2,26.2,0.0,0.5
28,170,14.0,26.7,0.0,0.5
28,171,13.2,28.8,0.0,0.9
28,172,16.6,27.0,0.0,0.4
28,173,15.8,27.2,0.3,0.2
28,174,16.3,25.3,0.0,0.6
28,175,15.1,26.8,1.4,0.3
28,176,17.5,25.8,0.5,0.5
28,177,15.9,29.0,0.2,0.4
28,178,13.8,26.9,0.0,0.5
28,179,16.5,27.7,0.0,0.8
28,180,17.1,26.4,0.2,0.5
28,181,14.0,26.8,0.0,0.7
28,182,15.7,28.7,0.0,0.6
28,183,14.4,28.5,0.0,1.0
28,184,16.1,28.0,0.0,0.7
28,185,15.1,24.5,0.4,0.4
28,186,15.4,24.5,7.7,0.3
28,187,14.3,29.5,0.0,0.4
28,188,15.2,25.2,0.0,0.5
28,189,13.6,27.3,0.0,0.9
28,190,12.4,28.7,0.0,1.2
28,191,14.0,29.2,0.0,1.2
28,192,14.7,25.9,0.0,0.5
28,193,11.6,22.0,0.4,0.4
28,194,15.9,26.0,0.2,0.5
28,195,14.4,24.6,0.0,0.3
28,196,14.2,22.1,0.0,0.4
28,197,14.8,28.2,0.0,0.4
28,198,17.3,27.9,0.0,0.8
28,199,13.0,26.7,0.0,0.9
28,200,15.0,24.5,0.0,0.8
28,201,14.2,26.9,0.0,0.9
28,202,16.2,27.8,0.0,0.4
28,203,14.0,27.4,0.0,0.6
28,204,12.5,29.7,0.0,1.0
28,205,15.5,22.4,0.0,0.5
28,206,15.8,24.0,0.2,0.3
28,207,15.1,26.8,0.0,0.4
28,208,16.4,26.4,0.0,0.4
28,209,15.0,26.5,0.0,0.6
28,210,17.3,24.4,0.0,0.6
28,211,16.1,25.2,0.4,0.9
28,212,16.5,25.5,0.0,0.4
28,213,15.0,26.2,0.0,0.7
28,214,16.0,27.9,0.0,0.4
28,215,14.8,27.6,0.0,0.4
28,216,15.6,21.7,0.2,0.3
28,217,15.5,27.3,0.0,0.6
28,218,15.2,24.9,0.0,0.4
28,219,15.9,30.9,0.0,0.7
28,220,15.4,23.6,0.0,1.1
28,221,15.3,27.0,0.0,1.0
28,222,14.7,28.5,0.0,0.5
28,223,15.0,24.8,0.0,0.7
28,224,14.3,24.2,0.0,0.9
28,225,15.8,29.7,0.0,0.6
28,226,15.7,26.9,0.0,0.4
28,227,14.2,26.3,0.0,0.5
28,228,15.4,28.7,0.0,0.6
28,229,11.3,24.4,0.0,0.6
28,230,17.3,29.0,0.0,0.4
28,231,16.3,29.5,0.0,0.4
28,232,15.3,25.6,2.7,1.1
28,233,13.2,27.0,0.0,0.8
28,234,14.8,27.3,0.0,0.7
28,235,17.5,27.6,0.0,0.7
28,236,15.8,24.3,0.0,0.6
28,237,16.2,23.8,0.0,0.4
28,238,15.1,29.1,0.0,0.5
28,239,16.4,27.0,0.0,1.0
28,240,16.8,29.3,0.0,0.4
28,241,15.8,27.4,0.0,0.4
28,242,16.4,28.8,0.0,0.5
28,243,15.0,27.1,0.0,0.8
28,244,15.4,29.2,0.0,1.1
28,245,12.4,28.6,0.0,0.6
28,246,15.8,30.7,0.0,0.7
28,247,15.4,30.0,0.0,1.1
28,248,16.7,26.7,0.0,0.8
28,249,13.6,26.8,0.0,1.3
28,250,14.8,28.0,0.0,0.6
28,251,14.9,27.9,0.0,0.6
28,252,14.4,30.8,0.0,1.1
28,253,12.8,28.4,0.0,0.6
28,254,15.5,29.0,0.0,0.6
28,255,16.4,29.8,0.0,0.8
28,256,15.2,28.0,0.0,0.7
28,257,15.0,26.4,0.0,0.5
28,258,15.0,25.9,0.0,0.7
28,259,16.1,28.4,0.0,0.4
28,260,16.4,28.1,0.0,1.3
28,261,14.0,27.5,0.0,0.6
28,262,15.8,29.4,0.0,0.7
28,263,16.2,28.1,0.0,0.6
28,264,12.1,29.2,0.0,0.6
28,265,16.5,26.7,0.2,1.1
28,266,16.9,30.9,0.0,0.7
28,267,16.3,30.6,0.0,0.7
28,268,17.2,29.7,0.0,1.2
28,269,14.4,30.8,0.0,1.2
28,270,15.1,29.4,0.0,0.5
28,271,14.7,30.8,0.0,0.7
28,272,16.0,27.7,0.0,1.0
28,273,14.7,28.4,0.0,0.8
28,274,15.0,28.2,0.0,1.1
28,275,13.7,32.3,0.0,0.7
28,276,17.9,33.3,0.0,1.3
28,277,16.9,26.9,0.0,0.9
28,278,17.4,28.9,0.0,0.6
28,279,18.2,32.9,0.0,0.6
28,280,16.0,27.6,0.0,0.7
28,281,13.4,30.8,0.0,1.0
28,282,17.7,34.2,0.0,0.5
28,283,13.2,29.7,0.0,0.5
28,284,16.8,31.9,0.0,0.5
28,285,15.7,32.8,0.0,0.7
28,286,18.7,33.5,0.0,0.6
28,287,16.6,32.0,0.0,0.5
28,288,17.5,29.6,0.0,1.2
28,289,17.0,32.9,0.0,0.6
28,290,18.0,30.4,0.0,0.5
28,291,16.9,32.8,0.0,0.6
28,292,15.5,30.6,0.0,0.6
28,293,13.8,35.2,0.0,0.4
28,294,17.6,29.5,0.0,0.5
28,295,13.9,30.7,0.0,0.5
28,296,17.0,28.3,0.0,0.6
28,297,17.7,30.4,0.0,0.6
28,298,16.9,27.2,0.0,0.6
28,299,16.7,33.2,0.0,0.6
28,300,13.3,28.4,0.0,0.6
28,301,18.9,31.3,0.0,0.9
28,302,18.2,30.9,0.0,0.6
28,303,19.3,24.8,5.4,0.5
28,304,17.6,32.7,9.2,0.6
28,305,18.2,29.5,29.4,0.6
28,306,16.6,29.9,0.0,0.6
28,307,17.5,25.8,0.3,0.5
28,308,17.2,29.6,0.0,0.6
28,309,18.7,30.7,0.0,0.8
28,310,16.0,30.6,0.0,0.5
28,311,18.6,25.4,4.2,0.5
28,312,15.8,26.2,0.6,0.5
28,313,18.3,31.6,0.0,0.8
28,314,15.3,29.8,0.0,0.9
28,315,19.3,31.1,2.5,1.0
28,316,18.6,28.0,20.7,0.5
28,317,16.6,31.6,12.2,1.0
28,318,17.0,29.2,0.0,0.6
28,319,18.3,27.0,0.3,0.5
28,320,18.7,26.6,0.2,0.6
28,321,16.3,30.0,0.0,0.5
28,322,18.7,26.0,3.7,0.7
28,323,16.9,31.8,0.0,0.7
28,324,18.9,30.3,0.0,0.7
28,325,17.7,28.7,0.0,0.7
28,326,18.6,26.4,1.1,0.5
28,327,18.6,26.3,5.7,0.5
28,328,19.7,28.0,2.4,0.6
28,329,18.9,27.5,3.8,0.6
28,330,18.3,28.1,0.2,0.5
28,331,18.9,28.5,0.2,0.4
28,332,18.9,29.5,0.2,0.7
28,333,18.2,27.7,0.0,0.6
28,334,18.3,31.1,21.2,0.9
28,335,18.3,28.5,0.0,1.2
28,336,18.5,29.2,0.0,0.8
28,337,17.9,27.7,0.4,0.6
28,338,18.2,30.6,0.0,0.7
28,339,17.5,30.1,34.9,0.5
28,340,17.8,27.7,0.9,0.5
28,341,18.7,31.6,0.0,0.7
28,342,19.2,29.6,0.0,0.7
28,343,18.1,31.6,0.0,0.5
28,344,18.9,30.1,0.0,0.7
28,345,19.5,29.0,0.9,0.6
28,346,18.5,27.1,33.6,0.8
28,347,18.4,27.6,23.6,0.7
28,348,18.6,32.2,0.0,0.7
28,349,19.2,30.2,0.0,0.8
28,350,16.6,30.5,0.0,0.5
28,351,18.5,29.8,0.0,0.8
28,352,18.8,29.1,0.0,1.3
28,353,18.2,30.3,2.5,1.1
28,354,18.5,28.0,0.2,0.6
28,355,19.6,29.6,2.5,0.6
28,356,19.3,25.0,0.2,0.9
28,357,18.2,28.8,0.0,0.9
28,358,18.7,27.8,0.0,0.7
28,359,18.5,30.1,0.0,0.9
28,360,18.6,30.1,0.0,0.7
28,361,18.6,31.2,0.0,0.5
28,362,19.0,30.0,0.0,1.4
28,363,17.0,29.7,0.0,0.7
28,364,19.4,29.0,0.0,0.7
28,365,18.7,27.0,0.0,0.7
29,1,18.8,27.9,0.0,0.7
29,2,18.1,31.4,0.0,0.6
29,3,16.2,30.7,0.0,0.7
29,4,18.0,31.0,0.0,0.7
29,5,17.7,28.7,0.0,1.2
29,6,18.5,29.4,0.0,1.4
29,7,17.5,29.0,0.0,0.6
29,8,19.7,31.6,0.0,0.8
29,9,17.3,29.2,0.0,0.8
29,10,17.6,30.3,0.0,1.3
29,11,16.9,29.2,0.0,1.0
29,12,18.0,30.0,0.0,0.8
29,13,18.3,32.9,0.0,1.1
29,14,17.3,31.7,0.0,0.8
29,15,17.8,29.9,0.0,0.7
29,16,15.3,31.8,0.0,0.6
29,17,17.9,29.3,0.0,0.8
29,18,17.6,30.8,0.0,1.2
29,19,16.4,30.8,0.0,0.8
29,20,20.5,29.0,0.0,0.7
29,21,17.9,30.9,0.0,0.7
29,22,18.0,31.8,0.0,0.6
29,23,17.8,32.2,0.0,0.7
29,24,19.6,30.3,0.0,0.7
29,25,17.8,31.8,0.0,0.8
29,26,17.4,30.4,0.0,1.0
29,27,17.6,32.8,0.0,0.7
29,28,19.5,29.8,0.0,0.7
29,29,19.3,30.8,0.0,0.8
29,30,18.2,29.9,0.0,1.3
29,31,16.8,31.8,0.0,1.2
29,32,18.7,29.0,0.0,1.1
29,33,19.1,30.3,0.0,0.7
29,34,17.8,30.9,0.0,0.6
29,35,15.1,29.9,0.0,0.7
29,36,19.4,30.8,0.0,0.9
29,37,19.2,30.6,1.3,0.5
29,38,17.0,31.4,0.0,1.1
29,39,19.3,34.0,0.0,0.6
29,40,19.8,32.2,0.0,0.4
29,41,18.6,32.4,0.0,0.6
29,42,16.9,32.1,0.0,0.4
29,43,19.2,32.7,0.0,0.6
29,44,17.8,31.0,0.0,1.1
29,45,17.1,30.2,0.0,1.1
29,46,17.3,32.8,0.0,1.1
29,47,19.3,31.1,0.0,0.6
29,48,15.4,35.4,0.0,0.6
29,49,18.3,34.5,0.0,0.6
29,50,18.2,29.4,0.0,0.6
29,51,14.7,31.7,0.0,1.1
29,52,18.0,30.3,0.0,1.0
29,53,16.8,32.0,0.0,0.6
29,54,18.8,31.5,0.0,0.7
29,55,18.4,32.5,0.0,0.5
29,56,17.9,29.1,0.0,0.7
29,57,18.6,32.6,0.0,0.7
29,58,18.8,32.5,0.0,0.7
29,59,17.6,29.8,0.0,0.6
29,60,18.6,33.8,0.0,0.6
29,61,20.3,31.9,0.0,0.5
29,62,16.7,31.5,0.0,0.5
29,63,19.1,33.2,0.2,0.5
29,64,19.0,33.2,0.0,0.7
29,65,16.6,33.8,0.0,0.8
29,66,19.2,33.1,0.0,0.7
29,67,19.4,28.9,3.2,0.6
29,68,19.1,29.2,13.3,0.4
29,69,16.1,29.0,9.3,0.9
29,70,18.9,29.3,0.0,1.2
29,71,19.0,35.1,0.0,0.8
29,72,18.1,29.2,0.7,0.4
29,73,20.2,33.9,2.0,0.5
29,74,19.9,30.1,1.1,0.7
29,75,20.7,32.9,0.0,0.8
29,76,18.1,34.2,0.0,0.7
29,77,21.2,34.1,0.0,1.4
29,78,17.6,29.5,12.9,1.3
29,79,19.3,34.4,0.0,0.8
29,80,19.5,33.6,0.0,0.7
29,81,18.3,30.7,1.3,1.0
29,82,18.3,33.2,0.0,0.9
29,83,17.0,33.3,0.0,0.9
29,84,17.8,33.0,0.0,1.4
29,85,18.7,30.4,0.0,0.8
29,86,18.7,28.8,0.0,1.2
29,87,19.3,32.6,0.0,0.7
29,88,15.9,32.3,0.0,0.6
29,89,18.8,30.5,0.0,1.0
29,90,19.4,30.4,0.2,0.6
29,91,18.8,29.4,0.6,1.1
29,92,19.6,32.6,0.2,0.7
29,93,18.8,32.8,0.0,0.7
29,94,27.2,31.7,0.0,0.9
29,95,19.9,31.0,0.0,1.0
29,96,18.9,30.8,0.0,1.1
29,97,17.9,30.8,0.2,0.6
29,98,19.2,31.5,1.2,0.5
29,99,18.9,33.1,0.0,0.6
29,100,20.0,32.6,0.3,0.8
29,101,16.0,29.2,0.0,0.7
29,102,19.4,28.4,0.0,0.6
29,103,29.0,30.3,0.0,0.7
29,104,17.1,30.0,0.0,1.0
29,105,28.6,29.2,0.0,1.7
29,106,20.7,28.1,0.2,1.0
29,107,19.0,31.2,0.2,1.0
29,108,19.6,28.6,0.0,1.3
29,109,18.4,28.8,0.0,0.6
29,110,19.7,29.4,0.2,0.4
29,111,19.5,30.1,0.0,2.0
29,112,19.3,29.3,0.0,1.4
29,113,28.5,28.7,0.0,1.2
29,114,16.6,26.3,7.3,1.0
29,115,19.5,27.9,2.9,0.7
29,116,16.8,29.0,0.2,0.6
29,117,17.4,30.4,0.6,1.0
29,118,18.6,29.8,0.0,1.4
29,119,18.7,28.4,0.0,0.9
29,120,19.3,26.5,0.2,0.8
29,121,15.9,28.7,0.0,0.5
29,122,22.1,30.8,0.0,0.6
29,123,17.8,30.6,2.7,0.5
29,124,22.8,32.9,0.0,0.9
29,125,17.8,24.2,2.7,0.6
29,126,15.2,30.3,0.0,0.8
29,127,17.8,27.3,0.5,0.7
29,128,16.8,30.6,0.0,0.6
29,129,18.0,28.7,0.0,0.6
29,130,16.7,26.4,0.2,0.9
29,131,20.3,28.5,0.0,0.6
29,132,18.0,30.5,0.0,0.3
29,133,18.0,23.1,1.6,0.5
29,134,20.2,29.6,0.0,0.5
29,135,17.3,29.5,0.0,1.1
29,136,17.5,29.8,0.0,1.0
29,137,17.4,29.1,0.7,0.8
29,138,18.1,28.3,0.0,1.1
29,139,17.6,27.9,0.0,0.6
29,140,19.3,28.6,0.0,0.7
29,141,17.9,23.5,3.4,0.4
29,142,18.0,28.0,0.0,0.6
29,143,15.9,26.8,2.1,0.5
29,144,17.5,28.2,0.0,0.4
29,145,15.8,20.9,0.2,0.5
29,146,18.0,29.4,0.0,1.0
29,147,17.9,29.5,0.3,0.9
29,148,18.7,28.6,0.3,0.5
29,149,15.6,27.0,0.3,0.4
29,150,15.1,26.3,0.4,0.4
29,151,16.0,27.6,0.2,0.5
29,152,15.0,27.7,0.5,0.5
29,153,17.9,28.7,0.0,0.4
29,154,15.4,28.2,0.0,0.3
29,155,14.5,30.7,0.0,0.6
29,156,17.3,29.9,0.2,0.6
29,157,13.7,25.3,0.0,0.4
29,158,14.8,29.1,0.0,0.9
29,159,15.6,27.0,0.0,0.5
29,160,16.6,26.4,0.0,0.3
29,161,18.1,29.3,0.0,0.6
29,162,16.9,23.6,0.0,0.5
29,163,15.7,25.6,0.4,1.2
29,164,15.2,28.9,0.0,0.5
29,165,17.1,27.8,0.0,0.7
29,166,15.7,29.1,13.4,0.5
29,167,14.2,26.8,0.0,0.3
29,168,16.1,25.2,0.0,0.4
29,169,17.1,25.9,0.0,0.5
29,170,14.0,24.5,0.0,0.6
29,171,14.1,27.3,0.0,0.6
29,172,15.5,29.5,0.0,0.4
29,173,16.5,22.2,13.4,0.4
29,174,17.1,25.9,0.0,0.8
29,175,14.8,27.9,0.0,0.6
29,176,15.9,27.1,0.0,0.6
29,177,17.1,27.6,0.0,0.8
29,178,15.1,28.3,0.0,0.6
29,179,17.2,27.5,0.0,0.6
29,180,14.3,25.8,0.0,0.9
29,181,13.8,29.0,0.0,1.1
29,182,12.6,26.5,0.0,0.6
29,183,16.2,30.0,0.0,0.6
29,184,15.4,25.4,0.0,0.2
29,185,14.3,25.3,0.0,0.5
29,186,17.3,25.8,0.0,0.9
29,187,15.4,26.8,0.0,1.2
29,188,15.2,25.7,0.0,1.1
29,189,14.4,28.0,0.0,0.4
29,190,16.0,27.3,0.0,0.6
29,191,14.1,28.2,0.0,0.6
29,192,14.6,26.1,0.0,0.9
29,193,14.3,28.4,0.0,0.7
29,194,12.9,25.5,0.0,0.6
29,195,12.3,27.8,0.0,0.5
29,196,16.0,25.0,0.0,0.5
29,197,13.8,26.6,0.0,0.8
29,198,14.0,28.0,0.0,0.7
29,199,15.9,22.9,0.0,0.5
29,200,14.9,29.6,0.0,0.5
29,201,15.1,28.9,0.0,0.5
29,202,17.3,27.2,0.0,0.4
29,203,17.3,27.4,0.0,1.2
29,204,14.4,28.6,0.0,0.6
29,205,14.4,23.2,0.0,0.6
29,206,17.4,22.7,0.2,0.3
29,207,16.0,24.1,0.2,0.4
29,208,11.6,25.2,0.0,0.5
29,209,13.0,24.5,0.0,0.5
29,210,16.3,25.2,0.0,0.2
29,211,15.1,29.7,0.0,0.5
29,212,11.5,25.2,0.2,0.8
29,213,15.1,28.2,0.8,0.5
29,214,14.1,27.0,0.0,0.6
29,215,17.1,26.4,0.0,0.6
29,216,16.6,30.0,0.0,0.7
29,217,16.1,25.0,0.0,0.9
29,218,14.4,27.7,0.0,1.2
29,219,15.5,23.6,0.0,0.6
29,220,14.1,26.7,0.0,0.5
29,221,17.1,28.2,0.0,1.3
29,222,16.5,26.1,0.0,0.6
29,223,14.6,25.8,0.0,0.5
29,224,15.2,25.8,0.0,0.5
29,225,13.7,27.7,0.0,1.0
29,226,14.0,29.0,0.0,0.6
29,227,15.0,29.2,0.0,0.5
29,228,16.6,28.4,0.0,0.5
29,229,15.6,27.7,0.0,0.3
29,230,15.9,29.8,0.0,0.3
29,231,13.8,27.0,0.0,1.0
29,232,17.4,25.3,0.2,0.5
29,233,13.8,23.6,0.0,0.6
29,234,15.1,29.4,0.0,1.1
29,235,13.5,28.1,0.0,0.5
29,236,13.1,28.0,0.0,0.7
29,237,14.0,25.4,0.0,0.7
29,238,17.0,25.3,4.7,0.5
29,239,15.6,28.8,0.0,0.6
29,240,15.2,28.0,0.0,1.2
29,241,16.9,29.7,0.0,0.3
29,242,15.5,26.4,1.7,0.3
29,243,16.3,25.0,0.0,0.7
29,244,14.9,28.7,0.0,0.6
29,245,15.6,27.3,0.0,0.6
29,246,16.7,28.9,0.0,0.7
29,247,17.6,28.4,0.0,0.7
29,248,13.0,32.0,0.0,0.8
